datarichiestapremio,id_player,nomepremio,puntipremio,tipopremio,formatPremio,deliveryMode
2021-10-31,626052.0,Cucina,16000,basic,physical,home
2021-12-16,212438.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-04-07,478348.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-14,65384.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-30,65384.0,Casetta Pretty,25000,basic,physical,home
2021-11-12,65384.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-11-12,65384.0,Valigetta del dottore,8000,basic,physical,home
2021-04-29,35828.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-31,35828.0,Valigetta del dottore,8000,basic,physical,home
2021-03-11,994644.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-03-11,994644.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-23,1390550.0,Primi Passi,12500,basic,physical,home
2021-06-23,1210890.0,10€ Coupon Hero*,0,special,physical,home
2022-01-11,1210890.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-05-02,1206358.0,Festa della Mamma: Pochette,0,special,physical,home
2021-11-26,158902.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-12-29,158902.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-15,514502.0,Banco lavoro,16000,basic,physical,home
2022-01-31,263160.0,Flashcards della buonanotte,6000,basic,physical,home
2021-09-09,349706.0,Cucina,16000,basic,physical,home
2021-05-02,95172.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-11-19,95172.0,Cucina,16000,basic,physical,home
2021-11-19,95172.0,Banco lavoro,16000,basic,physical,home
2021-12-22,95172.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-22,330382.0,Bicicletta,21000,basic,physical,home
2022-01-22,330382.0,Registratore di cassa,7000,basic,physical,home
2021-11-13,330382.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-09-11,427120.0,Primi Passi,12500,basic,physical,home
2021-12-22,427120.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-05,427120.0,Clinica Veterinaria,12500,basic,physical,home
2021-12-04,427120.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-26,352556.0,Playset Aereo,9500,basic,physical,home
2021-07-27,1015588.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-31,1015588.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-27,902976.0,Bicicletta,21000,basic,physical,home
2022-01-27,902976.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-12,355754.0,Valigetta del dottore,8000,basic,physical,home
2022-01-29,324382.0,Playset Aereo,9500,basic,physical,home
2021-10-03,548322.0,Trattore,21000,basic,physical,home
2021-05-07,92426.0,Buono sconto Playmobil,6000,gift,digital,email
2021-05-07,92426.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-12-27,92426.0,Clinica Veterinaria,12500,basic,physical,home
2021-04-22,367398.0,Buono sconto Carrera,1000,gift,digital,email
2021-12-15,367398.0,Playset Aereo,9500,basic,physical,home
2022-01-27,367398.0,Buono Sconto Photosì,3000,gift,digital,email
2021-12-31,270930.0,Valigetta del dottore,8000,basic,physical,home
2021-10-30,270930.0,Velocipede,18000,basic,physical,home
2022-09-11,270930.0,Monopattino,20000,basic,physical,home
2021-12-31,84896.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-08-26,184700.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-09-08,184700.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-21,656206.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-21,656206.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-21,656206.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-02,656206.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,672646.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-08-23,336144.0,Clinica Veterinaria,12500,basic,physical,home
2021-09-21,336144.0,Supermercato,14500,basic,physical,home
2021-03-13,289830.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-04,302402.0,Trattore,21000,basic,physical,home
2022-01-30,302402.0,Playset Aereo,9500,basic,physical,home
2022-01-15,254828.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-22,709154.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-31,449238.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-20,699644.0,Trattore,21000,basic,physical,home
2022-01-12,345808.0,Bicicletta,21000,basic,physical,home
2021-03-27,600850.0,Buono sconto Carrera,1000,gift,digital,email
2021-03-27,600850.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-06-23,600850.0,Buono sconto Playmobil,6000,gift,digital,email
2021-09-22,600850.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-29,600850.0,Registratore di cassa,7000,basic,physical,home
2022-01-29,600850.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-15,612556.0,Cucina,16000,basic,physical,home
2021-08-27,612556.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-08-27,612556.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-16,612556.0,Calendario personalizzato,5500,basic,digital,email
2022-01-06,921778.0,Playset Aereo,9500,basic,physical,home
2022-01-24,967796.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-24,967796.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-08-02,967796.0,Kit Green Generation,0,special,physical,home
2021-04-27,368764.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-25,368764.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-18,1404898.0,Valigetta del dottore,8000,basic,physical,home
2022-09-05,1404898.0,Ruspa,14500,basic,physical,home
2022-08-01,1404898.0,Kit Green Generation,0,special,physical,home
2022-01-26,1501596.0,Playset Aereo,9500,basic,physical,home
2022-01-03,574310.0,Playset Aereo,9500,basic,physical,home
2022-01-17,215098.0,Flashcards della buonanotte,6000,basic,physical,home
2021-11-07,394456.0,Banco lavoro,16000,basic,physical,home
2022-01-01,394456.0,Cavallino gonfiabile,9500,basic,physical,home
2021-09-09,394456.0,Buono sconto MyMi,9000,gift,digital,email
2022-08-20,394456.0,Monopattino,20000,basic,physical,home
2022-08-27,994644.0,Playset Aereo,9000,basic,physical,home
2021-09-02,994644.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-01,994644.0,Valigetta del dottore,8000,basic,physical,home
2022-08-27,994644.0,Valigetta cucina,7000,basic,physical,home
2021-06-29,994644.0,Calendario personalizzato,5500,basic,digital,email
2022-01-12,994644.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-02,994644.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-12-08,1285526.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-31,1285526.0,Registratore di cassa,7000,basic,physical,home
2022-01-31,691810.0,Trattore,21000,basic,physical,home
2022-01-14,1214584.0,Registratore di cassa,7000,basic,physical,home
2022-01-31,1040398.0,Cucina,16000,basic,physical,home
2021-06-14,1302880.0,Pochette summer,0,special,physical,home
2022-01-31,119116.0,Banco lavoro,16000,basic,physical,home
2022-01-31,950676.0,Banco lavoro,16000,basic,physical,home
2022-01-25,535984.0,Banco lavoro,16000,basic,physical,home
2021-10-24,715312.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-04,715312.0,Buono Sconto Leolandia,0,special,digital,email
2021-06-29,715312.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-03,357958.0,Valigetta del dottore,8000,basic,physical,home
2021-11-03,357958.0,Registratore di cassa,7000,basic,physical,home
2022-01-12,357958.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-12,610594.0,Velocipede Personalizzato,18000,basic,physical,home
2021-05-12,610594.0,10€ Coupon Hero*,0,special,physical,home
2022-01-31,610594.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-14,67570.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-24,1566332.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-11-18,1255646.0,Supermercato,14500,basic,physical,home
2022-01-18,1255646.0,1 mese di FitPrime TV,5500,basic,digital,email
2022-01-29,995928.0,Bicicletta,21000,basic,physical,home
2022-01-04,1537316.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-04,1537316.0,Buono Sconto Leolandia,0,special,digital,email
2022-05-31,1537316.0,A pesca,5500,basic,physical,home
2022-01-23,1462676.0,Playset Aereo,9500,basic,physical,home
2022-01-31,1433080.0,Calendario personalizzato,5500,basic,digital,email
2021-04-28,1191636.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-31,560080.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-31,560080.0,10€ Buono sconto Pampers,9000,basic,physical,home
2021-09-22,496466.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-01,496466.0,Playset Aereo,9500,basic,physical,home
2021-09-22,496466.0,Cucina,16000,basic,physical,home
2021-11-12,412710.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-11,1527736.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-11,1527736.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-09-01,224970.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-16,224970.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-14,224970.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-11-07,1442030.0,Calendario personalizzato,5500,basic,digital,email
2022-01-29,1442030.0,Calendario personalizzato,5500,basic,digital,email
2021-03-29,675522.0,Buono sconto Carrera,1000,gift,digital,email
2021-09-07,675522.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-31,675522.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-03,255412.0,Supermercato,14500,basic,physical,home
2021-11-23,490790.0,Supermercato,14500,basic,physical,home
2021-12-25,490790.0,Valigetta del dottore,8000,basic,physical,home
2022-01-27,541232.0,Casetta Pretty,25000,basic,physical,home
2021-06-27,1228868.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-25,1228868.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-14,1228868.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-14,1228868.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-14,1228868.0,Buono Sconto Photosì,3000,gift,digital,email
2021-06-24,1294418.0,Buono sconto Carrera,1000,gift,digital,email
2021-07-19,1294418.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-11-26,1294418.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-11-12,1294418.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-27,1294418.0,Primi Passi,12500,basic,physical,home
2021-12-16,1458172.0,Valigetta del dottore,8000,basic,physical,home
2022-01-22,1571090.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-05-18,1255516.0,Ricettario HERO Solo,0,special,physical,home
2022-01-10,238632.0,Casetta Pretty,25000,basic,physical,home
2022-01-20,484132.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-03-14,978026.0,Buono sconto Carrera,1000,gift,digital,email
2021-04-14,978026.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-08-25,978026.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-23,978026.0,Buono Sconto Leolandia,0,special,digital,email
2021-08-30,978026.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-08-30,978026.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-31,978026.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-11-09,477634.0,Cucina,16000,basic,physical,home
2022-01-30,477634.0,Valigetta del dottore,8000,basic,physical,home
2022-01-12,919766.0,Playset Aereo,9500,basic,physical,home
2021-12-25,919766.0,Trattore,21000,basic,physical,home
2022-01-31,1278742.0,Calendario personalizzato,5500,basic,digital,email
2021-12-31,1355616.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-12-19,1355616.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-10,530544.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-31,530544.0,Playset Aereo,9500,basic,physical,home
2022-04-14,89006.0,Supermercato,14500,basic,physical,home
2022-05-16,1584520.0,Buono sconto Donchisciotte,5500,basic,digital,email
2022-07-29,1584520.0,Kit Green Generation,0,special,physical,home
2022-01-17,359256.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-12,149384.0,Registratore di cassa,7000,basic,physical,home
2021-11-20,1249108.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-30,1249108.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-20,1249108.0,Buono Sconto Photosì,3000,gift,digital,email
2021-05-23,646464.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-16,646464.0,Cucina,16000,basic,physical,home
2022-01-31,646464.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-25,1515942.0,Calendario personalizzato,5500,basic,digital,email
2022-01-30,104202.0,Casetta Pretty,25000,basic,physical,home
2021-08-27,521046.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-31,521046.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-05-02,1205454.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-29,1314188.0,15€ Buono sconto Pampers,12000,basic,physical,home
2021-12-12,271318.0,Calendario personalizzato,5500,basic,digital,email
2022-01-09,211290.0,Cucina,16000,basic,physical,home
2021-12-16,670544.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-30,1355380.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-30,1355380.0,Inventa favole Montessori,6000,basic,physical,home
2022-07-28,1355380.0,Kit Green Generation,0,special,physical,home
2022-01-31,113464.0,Trattore,21000,basic,physical,home
2021-11-08,700024.0,Buono Sconto Tonki,6000,gift,digital,email
2021-12-28,700024.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-04,700024.0,Supermercato,14500,basic,physical,home
2021-05-12,700024.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-26,700024.0,Buono Sconto Photosì,3000,gift,digital,email
2021-03-08,556278.0,Calendario personalizzato,5500,basic,digital,email
2022-01-27,556278.0,Calendario personalizzato,5500,basic,digital,email
2022-01-15,994396.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-05-14,1244726.0,Ricettario HERO Solo,0,special,physical,home
2022-01-11,324754.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-31,324754.0,Cavallino gonfiabile,9500,basic,physical,home
2022-08-08,324754.0,Kit Green Generation,0,special,physical,home
2022-01-03,54170.0,Velocipede,18000,basic,physical,home
2021-11-25,150846.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-31,396690.0,Playset Aereo,9500,basic,physical,home
2022-01-20,340368.0,Velocipede Personalizzato,18000,basic,physical,home
2021-06-20,1298844.0,Pochette summer,0,special,physical,home
2021-11-29,668336.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-04-16,485540.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-04-16,485540.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-12,992504.0,Calendario personalizzato,5500,basic,digital,email
2022-01-12,992504.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-10-22,45826.0,Banco lavoro,16000,basic,physical,home
2022-01-31,45826.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-20,582162.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-05,9680.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-05,9680.0,Supermercato,14500,basic,physical,home
2022-06-12,9680.0,Ukulele,14000,basic,physical,home
2022-01-31,414076.0,Playset Aereo,9500,basic,physical,home
2022-01-31,414076.0,Registratore di cassa,7000,basic,physical,home
2021-12-10,377228.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-10,377228.0,Buono Sconto Landoloux,9000,gift,digital,email
2022-01-26,44868.0,Supermercato,14500,basic,physical,home
2022-01-26,44868.0,Playset Aereo,9500,basic,physical,home
2022-01-12,428864.0,Registratore di cassa,7000,basic,physical,home
2022-01-12,428864.0,Valigetta del dottore,8000,basic,physical,home
2021-11-18,394932.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-14,394932.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-30,154246.0,Primi Passi,12500,basic,physical,home
2021-12-28,246374.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-12-30,246374.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-31,11280.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-12-19,360518.0,Trattore,21000,basic,physical,home
2022-05-06,360518.0,A pesca,5500,basic,physical,home
2022-01-31,78052.0,Clinica Veterinaria,12500,basic,physical,home
2021-08-07,152866.0,Buono sconto Carrera,1000,gift,digital,email
2021-04-06,152866.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-30,152866.0,Trattore,21000,basic,physical,home
2022-01-28,460336.0,10€ Buono sconto Pampers,9000,basic,physical,home
2021-08-18,538082.0,Playset Aereo,9500,basic,physical,home
2022-01-10,1033398.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-10,1033398.0,3 mesi di FitPrime TV,8000,basic,digital,email
2021-08-10,175586.0,Casetta Pretty,25000,basic,physical,home
2021-09-28,85884.0,Cucina,16000,basic,physical,home
2021-12-04,466146.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-04-11,48812.0,Registratore di cassa,7000,basic,physical,home
2021-10-12,48812.0,Playset Aereo,9500,basic,physical,home
2021-07-08,918834.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-29,918834.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-25,980754.0,Valigetta del dottore,8000,basic,physical,home
2021-10-11,608660.0,Calendario personalizzato,5500,basic,digital,email
2021-09-25,608660.0,Calendario personalizzato,5500,basic,digital,email
2022-01-22,65574.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-22,65574.0,Supermercato,14500,basic,physical,home
2022-01-18,23156.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-07-13,428480.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-09-08,428480.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-11-28,428480.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-11-28,428480.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-11-27,428480.0,Cucina,16000,basic,physical,home
2022-01-17,39556.0,Buono Sconto Photosì,3000,gift,digital,email
